R129:23993.491825,0.018826,23993.491952,23993.510779
R130:23993.626754,0.096200,23993.626886,23993.723087
R131:23993.880534,0.024784,23993.880668,23993.905453
R132:23993.986478,0.007643,23993.986609,23993.994253
R133:23994.062555,0.174891,23994.062680,23994.237572
R134:23994.092794,0.008202,23994.237608,23994.245811
R135:23994.208678,0.037399,23994.245839,23994.283239
R136:23994.220507,0.074955,23994.283271,23994.358227
R137:23994.306495,0.028397,23994.358247,23994.386645
R138:23994.416338,0.028350,23994.416431,23994.444787
R139:23994.565886,0.017534,23994.566015,23994.583550
R140:23994.605936,0.000298,23994.606052,23994.606351
R141:23995.021796,0.033557,23995.021914,23995.055471
R142:23995.197523,0.047798,23995.197646,23995.245445
R143:23995.218427,0.209370,23995.245464,23995.454835
R144:23995.536972,0.100074,23995.537063,23995.637138
R145:23995.681785,0.096473,23995.681953,23995.778426
R146:23995.694778,0.124035,23995.778469,23995.902505
R147:23995.743239,0.206682,23995.902543,23996.109229
R148:23996.029837,0.018965,23996.109268,23996.128234
R149:23996.227857,0.066180,23996.227976,23996.294157
R150:23996.385734,0.196097,23996.385866,23996.581963
R151:23996.421081,0.172608,23996.582003,23996.754613
R152:23996.661517,0.071541,23996.754637,23996.826178
R153:23996.730509,0.026673,23996.826243,23996.852917
R154:23996.748305,0.056504,23996.852956,23996.909462
R155:23996.948273,0.157507,23996.948412,23997.105920
R156:23997.010628,0.028664,23997.106317,23997.134981
R157:23997.079181,0.096048,23997.134990,23997.231039
R158:23997.099110,0.012477,23997.231058,23997.243535
R159:23997.229154,0.056508,23997.243550,23997.300059
R160:23997.321581,0.107355,23997.321684,23997.429040
R161:23997.503716,0.020915,23997.503821,23997.524736
R162:23997.523392,0.010772,23997.524753,23997.535525
R163:23997.592424,0.037248,23997.592538,23997.629786
R164:23997.607341,0.223892,23997.629824,23997.853716
R165:23997.646625,0.081092,23997.853750,23997.934843
R166:23997.885764,0.142037,23997.934865,23998.076903
R167:23998.067086,0.033993,23998.076928,23998.110922
R168:23998.135645,0.089614,23998.135715,23998.225330
R169:23998.185824,0.024968,23998.225359,23998.250329
R170:23998.279713,0.006275,23998.279812,23998.286088
R171:23998.296151,0.086822,23998.296264,23998.383087
R172:23998.307621,0.028337,23998.383108,23998.411446
R173:23998.352821,0.007964,23998.411465,23998.419429
R174:23998.393156,0.227135,23998.419435,23998.646571
R175:23998.448965,0.025709,23998.646594,23998.672304
R176:23998.536590,0.119545,23998.672326,23998.791873
R177:23998.644117,0.014259,23998.791910,23998.806187
R178:23998.710978,0.081883,23998.806204,23998.888088
R179:23998.925597,0.019416,23998.925725,23998.945141
R180:23998.998579,0.046289,23998.998708,23999.044998
R181:23999.080175,0.041793,23999.080259,23999.122052
R182:23999.257410,0.032878,23999.257537,23999.290416
R183:23999.285485,0.084826,23999.290439,23999.375266
R184:23999.416217,0.034404,23999.416325,23999.450730
R185:23999.835218,0.012189,23999.835341,23999.847530
R186:24000.063137,0.000451,24000.063267,24000.063719
R187:24000.116089,0.124077,24000.116209,24000.240287
R188:24000.269064,0.010149,24000.269188,24000.279338
R189:24000.303943,0.106380,24000.304081,24000.416370
R190:24000.504647,0.049684,24000.504794,24000.554479
R191:24000.509760,0.102557,24000.554523,24000.657081
R192:24000.940055,0.053521,24000.940225,24000.993747
R193:24000.963835,0.008218,24000.993788,24001.002007
R194:24001.164271,0.040226,24001.164385,24001.204612
R195:24001.174818,0.089197,24001.204646,24001.293844
R196:24001.210744,0.011768,24001.293879,24001.305647
R197:24001.376352,0.004575,24001.376483,24001.381058
R198:24001.381703,0.126506,24001.381812,24001.508320
R199:24001.442940,0.048700,24001.508363,24001.557064
R200:24001.560768,0.074226,24001.560911,24001.635137
R201:24001.573537,0.062900,24001.635175,24001.698076
R202:24001.660000,0.037440,24001.698115,24001.735556
R203:24001.750432,0.182977,24001.750549,24001.933528
R204:24001.786767,0.015509,24001.933565,24001.949075
R205:24001.851518,0.062167,24001.949097,24002.011266
R206:24001.945637,0.075568,24002.011310,24002.086879
R207:24002.042147,0.147569,24002.086903,24002.234473
R208:24002.068788,0.008672,24002.234515,24002.243187
R209:24002.076063,0.015492,24002.243234,24002.258727
R210:24002.333415,0.021293,24002.333558,24002.354852
R211:24002.399205,0.028638,24002.399334,24002.427972
R212:24002.574602,0.175501,24002.574703,24002.774192
R213:24002.618854,0.140575,24002.774374,24002.914950
R214:24002.661092,0.003083,24002.914991,24002.918074
R215:24002.774258,0.125519,24002.918111,24003.043631
R216:24002.804067,0.150710,24003.043690,24003.194401
R217:24002.902449,0.020813,24003.194434,24003.215252
R218:24002.939339,0.078990,24003.215277,24003.294268
R219:24002.961446,0.093559,24003.294298,24003.387858
R220:24002.973111,0.105920,24003.387896,24003.493816
R221:24003.125571,0.042733,24003.493842,24003.536576
R222:24003.147964,0.047431,24003.536601,24003.584039
R223:24003.185929,0.040612,24003.584087,24003.624700
R224:24003.212225,0.014007,24003.624719,24003.638727
R225:24003.288364,0.001223,24003.638752,24003.639976
R226:24003.369454,0.040128,24003.639988,24003.680137
R227:24003.417321,0.111429,24003.680171,24003.791600
R228:24003.453798,0.087404,24003.791645,24003.879049
R229:24003.483980,0.210052,24003.879094,24004.089147
R230:24003.564356,0.138300,24004.089211,24004.227512
R231:24003.680207,0.031157,24004.227554,24004.258713
R232:24003.799902,0.000501,24004.258753,24004.259255
R233:24003.903762,0.154776,24004.259676,24004.414453
R234:24003.979972,0.085763,24004.414477,24004.500241
R235:24004.076386,0.042667,24004.500278,24004.542957
R236:24004.149538,0.105744,24004.543000,24004.648744
R237:24004.194668,0.094385,24004.648767,24004.743153
R238:24004.356599,0.002787,24004.743190,24004.745977
R239:24004.373217,0.096456,24004.745983,24004.842439
R240:24004.379790,0.080403,24004.842458,24004.922863
R241:24004.400571,0.069911,24004.922880,24004.992792
R242:24004.521074,0.000477,24004.992809,24004.993286
R243:24004.521221,0.025269,24004.993299,24005.018568
R244:24004.557645,0.162400,24005.018582,24005.180983
R245:24004.664178,0.034797,24005.181002,24005.215800
R246:24004.684181,0.176003,24005.215821,24005.391825
R247:24004.794253,0.031312,24005.391859,24005.423173
R248:24004.900217,0.017176,24005.423231,24005.440408
R249:24005.116530,0.058341,24005.440450,24005.498817
R250:24005.133641,0.093828,24005.498857,24005.592686
R251:24005.310233,0.017674,24005.592722,24005.610397
R252:24005.544780,0.102033,24005.610430,24005.712464
R253:24005.594992,0.066061,24005.712504,24005.778566
R254:24005.798215,0.224616,24005.798352,24006.022969
R255:24005.932656,0.217625,24006.023005,24006.240631
R256:24005.959233,0.225779,24006.240663,24006.466443
R257:24006.039434,0.067019,24006.466488,24006.533508
R258:24006.107668,0.133972,24006.533555,24006.667528
R259:24006.387603,0.075218,24006.667555,24006.742774
R260:24006.555913,0.446681,24006.742842,24007.189524
R261:24006.663014,0.032696,24007.189566,24007.222264
R262:24006.937715,0.074128,24007.222302,24007.296431
R263:24007.145155,0.118691,24007.296473,24007.415181
R264:24007.246743,0.132025,24007.415222,24007.554358
R265:24007.396149,0.077274,24007.554406,24007.631682
R266:24007.426684,0.015222,24007.631720,24007.646943
R267:24007.490310,0.166926,24007.646981,24007.813908
R268:24007.649055,0.090989,24007.813944,24007.904934
R269:24007.855449,0.078891,24007.904970,24007.983862
R270:24007.908657,0.086444,24007.983899,24008.070344
R271:24007.999532,0.013380,24008.070381,24008.083762
R272:24008.076902,0.002793,24008.083793,24008.086587
R273:24008.163440,0.060843,24008.163556,24008.224400
R274:24008.284203,0.060308,24008.284292,24008.344602
R275:24008.462992,0.056081,24008.463131,24008.519212
R276:24008.474995,0.004142,24008.519241,24008.523384
R277:24008.546420,0.040464,24008.546524,24008.586989
R278:24008.714844,0.050141,24008.714953,24008.765095
R279:24008.816400,0.044405,24008.816510,24008.860920
R280:24008.831982,0.043513,24008.860941,24008.904456
R281:24008.860373,0.105368,24008.904476,24009.009845
R282:24008.862138,0.139696,24009.009870,24009.149567
R283:24008.947411,0.049327,24009.149590,24009.198918
R284:24009.034820,0.444320,24009.198946,24009.643267
R285:24009.099734,0.006430,24009.643300,24009.649731
R286:24009.105800,0.075792,24009.649740,24009.725534
R287:24009.208195,0.020682,24009.725573,24009.746256
R288:24009.233488,0.214219,24009.746269,24009.960489
R289:24009.332991,0.051790,24009.960524,24010.012315
R290:24009.466931,0.158419,24010.012338,24010.170758
R291:24009.524690,0.247848,24010.170797,24010.418646
R292:24009.829789,0.121397,24010.418685,24010.540083
R293:24010.059157,0.064122,24010.540118,24010.604241
R294:24010.099768,0.054102,24010.604280,24010.658404
R295:24010.124516,0.052306,24010.658489,24010.710796
R296:24010.423783,0.284972,24010.710837,24010.995810
R297:24010.639497,0.051046,24010.995856,24011.046922
R298:24010.659837,0.121195,24011.046976,24011.168172
R299:24010.811374,0.024820,24011.168242,24011.193063
R300:24011.046714,0.275881,24011.193087,24011.468969
R301:24011.190162,0.042899,24011.469008,24011.511908
R302:24011.230516,0.067370,24011.511947,24011.579317
R303:24011.312835,0.017665,24011.579357,24011.597024
R304:24011.410206,0.037204,24011.597061,24011.634266
R305:24011.475240,0.206931,24011.634303,24011.841235
R306:24011.581363,0.077731,24011.841286,24011.919018
R307:24011.605049,0.009690,24011.919178,24011.928869
R308:24011.814858,0.018491,24011.928899,24011.947401
R309:24011.863134,0.074848,24011.947428,24012.022277
R310:24011.967165,0.075598,24012.022850,24012.098449
R311:24012.080098,0.068580,24012.098484,24012.167065
R312:24012.086193,0.023158,24012.167101,24012.190260
R313:24012.169149,0.035112,24012.190292,24012.225405
R314:24012.171073,0.214415,24012.225444,24012.439860
R315:24012.171988,0.122721,24012.439901,24012.562624
R316:24012.274019,0.225594,24012.562661,24012.788257
R317:24012.492260,0.049514,24012.788294,24012.837809
R318:24012.511302,0.132156,24012.837849,24012.970006
R319:24012.578242,0.281006,24012.970043,24013.251056
R320:24012.680197,0.028880,24013.251153,24013.280034
R321:24012.697118,0.037979,24013.280100,24013.318080
R322:24012.911039,0.114740,24013.318154,24013.454981
R323:24013.140771,0.026567,24013.455043,24013.483612
R324:24013.205434,0.010873,24013.483676,24013.499119
R325:24013.498559,0.081335,24013.499155,24013.583248
R326:24013.699368,0.215345,24013.699612,24013.914959
R327:24013.826280,0.027640,24013.915007,24013.942647
R328:24013.846665,0.018905,24013.942691,24013.961597
R329:24013.865015,0.016156,24013.961650,24013.977806
R330:24013.963522,0.021515,24013.977854,24013.999371
R331:24013.977863,0.001163,24013.999412,24014.000575
R332:24014.271490,0.010651,24014.271634,24014.282286
R333:24014.289095,0.087139,24014.289341,24014.376481
R334:24014.351270,0.008859,24014.376541,24014.389059
R335:24014.598682,0.006097,24014.599398,24014.605496
R336:24014.694650,0.057169,24014.694792,24014.751971
R337:24014.744767,0.028914,24014.752054,24014.780969
R338:24014.802183,0.202905,24014.802430,24015.005336
R339:24014.830309,0.017633,24015.005374,24015.023007
R340:24014.913837,0.047113,24015.023026,24015.070140
R341:24014.917412,0.116659,24015.070178,24015.186838
R342:24015.085679,0.516638,24015.186877,24015.703516
R343:24015.129817,0.061782,24015.703575,24015.765357
R344:24015.133493,0.090341,24015.765397,24015.855738
R345:24015.155978,0.033077,24015.855777,24015.888855
R346:24015.276348,0.086705,24015.888873,24015.975579
R347:24015.496511,0.004289,24015.975624,24015.979913
R348:24015.538321,0.135519,24015.979936,24016.115455
R349:24015.683903,0.095454,24016.115499,24016.210954
R350:24015.803909,0.031277,24016.210986,24016.242264
R351:24016.038479,0.029477,24016.242303,24016.271780
R352:24016.178140,0.017463,24016.271796,24016.289260
R353:24016.343922,0.004576,24016.344037,24016.348614
R354:24016.433400,0.014259,24016.433526,24016.447786
R355:24016.444147,0.012198,24016.447811,24016.460020
R356:24016.472143,0.004983,24016.472258,24016.477242
R357:24016.561132,0.242465,24016.561250,24016.803715
R358:24016.781501,0.216099,24016.803759,24017.019859
R359:24016.787316,0.024751,24017.019922,24017.052297
R360:24016.850665,0.015410,24017.052352,24017.082198
R361:24016.939356,0.053911,24017.082227,24017.136152
R362:24017.027403,0.217050,24017.136214,24017.353265
R363:24017.196614,0.072739,24017.353303,24017.426043
R364:24017.271414,0.021266,24017.426079,24017.447346
R365:24017.402160,0.083665,24017.447393,24017.531059
R366:24017.432871,0.001399,24017.531104,24017.532509
R367:24017.510151,0.035584,24017.532529,24017.568123
R368:24017.778309,0.061621,24017.779358,24017.841035
R369:24017.801465,0.030580,24017.841166,24017.871747
R370:24017.853073,0.086334,24017.871797,24017.958132
R371:24017.967056,0.026114,24017.969541,24018.001966
R372:24018.025838,0.033733,24018.026060,24018.059868
R373:24018.147446,0.118651,24018.147626,24018.266278
R374:24018.171684,0.095888,24018.266316,24018.362207
R375:24018.201558,0.155426,24018.362247,24018.517674
R376:24018.203232,0.076516,24018.517715,24018.594232
R377:24018.394653,0.091875,24018.594270,24018.686145
R378:24018.433466,0.156989,24018.686184,24018.843174
R379:24018.508326,0.024668,24018.843203,24018.867872
R380:24018.537162,0.060194,24018.867911,24018.928106
R381:24018.544801,0.078769,24018.928147,24019.006917
R382:24018.765375,0.143518,24019.006957,24019.150475
R383:24018.841143,0.111219,24019.150519,24019.261740
R384:24019.160489,0.037183,24019.261794,24019.298978
R385:24019.202660,0.002012,24019.298996,24019.301009
R386:24019.207174,0.055664,24019.301021,24019.356686
R387:24019.207693,0.102658,24019.356726,24019.459385
R388:24019.242358,0.059006,24019.459796,24019.518803
R389:24019.413954,0.006790,24019.518841,24019.525632
R390:24019.476997,0.055080,24019.525649,24019.580731
R391:24019.498228,0.003697,24019.580769,24019.584466
R392:24019.755159,0.023404,24019.760305,24019.783710
R393:24019.764111,0.078733,24019.783774,24019.862507
R394:24019.888388,0.271565,24019.888573,24020.160140
R395:24019.898263,0.015136,24020.160173,24020.175310
R396:24020.100407,0.117987,24020.175322,24020.293311
R397:24020.165061,0.000583,24020.293340,24020.293924
R398:24020.315369,0.111129,24020.315463,24020.426593
R399:24020.401844,0.213200,24020.426628,24020.639829
R400:24020.538033,0.129123,24020.639867,24020.768991
R401:24020.548204,0.008917,24020.769032,24020.777949
R402:24020.840921,0.022795,24020.841049,24020.863845
R403:24020.873124,0.008322,24020.873238,24020.881561
R404:24021.039108,0.027053,24021.039252,24021.066306
R405:24021.176534,0.231334,24021.176681,24021.408016
R406:24021.195622,0.008473,24021.408145,24021.416619
R407:24021.338703,0.155507,24021.416709,24021.572217
R408:24021.735644,0.098263,24021.735766,24021.834030
R409:24021.777505,0.047488,24021.834068,24021.881557
R410:24021.838515,0.032628,24021.881594,24021.914222
R411:24021.944672,0.011602,24021.944772,24021.956375
R412:24022.036488,0.039567,24022.036602,24022.076170
R413:24022.045031,0.089870,24022.076209,24022.166081
R414:24022.059770,0.177164,24022.166119,24022.343284
R415:24022.071937,0.019734,24022.343326,24022.363061
R416:24022.159284,0.062721,24022.363079,24022.425800
R417:24022.269680,0.239050,24022.425840,24022.664891
R418:24022.307910,0.010850,24022.664914,24022.675765
R419:24022.454119,0.060289,24022.675772,24022.736107
R420:24022.458048,0.019808,24022.736193,24022.756002
R421:24022.509022,0.014545,24022.756042,24022.770588
R422:24022.569301,0.047394,24022.770626,24022.818021
R423:24022.606180,0.087434,24022.818058,24022.905493
R424:24022.606728,0.051650,24022.905518,24022.957169
R425:24022.620223,0.126272,24022.957202,24023.083475
R426:24022.629020,0.096179,24023.083503,24023.179683
R427:24022.783173,0.168240,24023.179706,24023.347947
R428:24023.024272,0.004027,24023.347984,24023.352012
R429:24023.030775,0.016246,24023.352026,24023.368273
R430:24023.105690,0.009666,24023.368291,24023.377957
R431:24023.368636,0.075567,24023.377969,24023.453537
R432:24023.417752,0.100425,24023.453557,24023.553983
R433:24023.519498,0.043492,24023.554007,24023.597500
R434:24023.597040,0.071832,24023.597512,24023.669344
R435:24023.769894,0.020889,24023.770017,24023.790908
R436:24024.024479,0.039060,24024.024596,24024.063657
R437:24024.180236,0.008548,24024.180353,24024.188901
R438:24024.228384,0.040826,24024.228484,24024.269310
R439:24024.393419,0.226737,24024.393518,24024.620256
R440:24024.531003,0.148382,24024.620292,24024.768675
R441:24024.720251,0.084034,24024.768699,24024.852734
R442:24024.845611,0.081659,24024.852755,24024.934415
R443:24024.918232,0.072056,24024.934512,24025.006569
R444:24024.988083,0.002493,24025.006606,24025.009099
R445:24025.099540,0.076296,24025.099670,24025.175966
R446:24025.240648,0.012951,24025.240787,24025.253739
R447:24025.255684,0.125202,24025.255789,24025.380991
R448:24025.277531,0.110766,24025.381040,24025.491812
R449:24025.463563,0.091561,24025.492303,24025.583865
R450:24025.483941,0.009297,24025.583897,24025.593197
R451:24025.521497,0.008987,24025.593206,24025.602210
R452:24025.740825,0.026262,24025.740970,24025.767233
R453:24025.806235,0.028275,24025.806367,24025.834643
R454:24025.828572,0.244790,24025.834680,24026.079471
R455:24025.935775,0.058922,24026.079505,24026.138428
R456:24025.960903,0.229528,24026.138473,24026.368002
R457:24026.111633,0.029082,24026.368048,24026.397131
R458:24026.127004,0.086190,24026.397207,24026.483399
R459:24026.209398,0.022089,24026.483448,24026.505538
R460:24026.416546,0.082710,24026.505557,24026.588267
R461:24026.528664,0.139719,24026.588301,24026.728020
R462:24026.707399,0.002405,24026.728060,24026.730465
R463:24026.855843,0.080103,24026.855975,24026.936079
R464:24026.945157,0.124094,24026.945255,24027.106859
R465:24027.091684,0.006654,24027.139534,24027.150616
R466:24027.128930,0.015801,24027.150666,24027.166468
R467:24027.341018,0.037162,24027.341144,24027.378308
R468:24027.360800,0.039663,24027.378374,24027.418037
R469:24027.419336,0.008843,24027.419433,24027.428277
R470:24027.523655,0.169660,24027.523789,24027.693449
R471:24027.563118,0.009167,24027.693471,24027.702639
R472:24027.656671,0.115430,24027.702659,24027.818091
R473:24027.820567,0.038080,24027.820672,24027.858752
R474:24027.871484,0.026476,24027.871603,24027.898141
R475:24027.921662,0.005889,24027.921763,24027.927653
R476:24028.013261,0.047165,24028.013383,24028.060549
R477:24028.245137,0.093622,24028.245266,24028.338889
R478:24028.458257,0.053164,24028.458386,24028.511551
R479:24028.520059,0.021178,24028.520166,24028.541344
R480:24028.554693,0.071643,24028.554792,24028.626436
R481:24028.582975,0.011230,24028.626457,24028.637687
R482:24028.618820,0.054518,24028.637693,24028.692212
R483:24028.757248,0.017816,24028.757368,24028.775185
R484:24028.823823,0.011930,24028.823949,24028.835879
R485:24029.019678,0.017004,24029.019792,24029.036796
R486:24029.054416,0.192527,24029.054515,24029.247043
R487:24029.054732,0.137789,24029.247079,24029.384870
R488:24029.088809,0.096936,24029.384908,24029.481846
R489:24029.193938,0.003813,24029.481882,24029.485696
R490:24029.213270,0.124325,24029.485749,24029.610075
R491:24029.534473,0.164599,24029.610099,24029.774698
R492:24029.546481,0.429100,24029.774740,24030.203841
R493:24029.569712,0.091862,24030.203874,24030.295736
R494:24029.646531,0.146953,24030.295781,24030.442735
R495:24029.709263,0.103705,24030.442773,24030.546479
R496:24029.932163,0.017920,24030.546505,24030.564426
R497:24029.984166,0.014006,24030.564469,24030.578475
R498:24030.166234,0.032611,24030.578505,24030.611118
R499:24030.278249,0.063365,24030.611159,24030.674525
